r,l,t,episode
93.367107,67,1900.376742,9104
93.3,67,1900.453012,9105
93.399506,67,1900.519503,9106
93.2,68,1900.571899,9107
93.200271,68,1900.63782,9108
93.341794,67,1900.686969,9109
93.297932,68,1900.748141,9110
93.3,67,1900.798652,9111
93.281427,69,1902.610176,9112
93.324376,67,1902.672588,9113
93.291827,68,1902.723812,9114
93.398405,67,1902.792308,9115
93.2,68,1902.855772,9116
93.276325,68,1902.908172,9117
93.3,67,1902.973995,9118
93.2,68,1903.025317,9119
93.043769,71,1903.109183,9120
93.2,68,1903.207977,9121
93.38445,67,1903.293448,9122
93.424629,68,1903.406322,9123
93.237725,68,1903.497487,9124
93.2,68,1903.580203,9125
93.2,68,1903.669461,9126
93.29654,68,1903.751747,9127
93.342034,68,1903.84427,9128
93.299923,68,1903.903577,9129
93.272334,68,1903.985033,9130
93.299959,68,1904.059311,9131
93.496076,67,1904.126089,9132
93.099414,70,1904.205064,9133
93.234515,68,1904.288202,9134
93.411091,67,1904.376059,9135
93.38008,68,1904.474351,9136
93.339473,68,1904.569702,9137
93.355978,67,1904.647686,9138
93.2,68,1904.728047,9139
93.398521,67,1904.823101,9140
93.2,68,1904.903286,9141
93.3,67,1907.480515,9142
93.385265,67,1907.596508,9143
93.328555,67,1907.683489,9144
93.272624,68,1907.755919,9145
93.320779,69,1907.834292,9146
93.274333,68,1907.912792,9147
93.298359,68,1907.985828,9148
93.295458,68,1908.070338,9149
93.332648,68,1908.156661,9150
93.456854,67,1908.249699,9151
93.390171,67,1908.378431,9152
93.382941,67,1908.45587,9153
93.2,68,1908.522504,9154
93.270541,68,1908.590358,9155
93.2,68,1908.643997,9156
93.2,68,1908.706203,9157
93.349616,69,1908.763859,9158
93.3,67,1908.818,9159
93.3,67,1908.879664,9160
93.333431,67,1908.931951,9161
93.386855,68,1908.993489,9162
93.342748,67,1909.043691,9163
93.36064,67,1909.106655,9164
93.3,67,1909.15799,9165
93.27103,69,1909.219941,9166
93.336879,67,1909.282315,9167
93.223238,68,1909.358903,9168
93.357489,67,1909.433509,9169
93.389147,67,1909.493239,9170
93.399091,67,1909.568412,9171
93.2,68,1909.634246,9172
93.387849,67,1911.408167,9173
93.301024,68,1911.472297,9174
93.254878,68,1911.534736,9175
93.3,67,1911.587632,9176
93.3,67,1911.661802,9177
93.4496,67,1911.727825,9178
93.371721,68,1911.781902,9179
93.232237,68,1911.845247,9180
93.388431,68,1911.898099,9181
93.373942,67,1911.960305,9182
93.388274,68,1912.013983,9183
93.2,68,1912.075742,9184
93.329221,67,1912.126766,9185
93.2,68,1912.191358,9186
93.354329,69,1912.260886,9187
93.318385,67,1912.326601,9188
93.370342,67,1912.406201,9189
93.265153,68,1912.482925,9190
93.299291,68,1912.547521,9191
93.35214,67,1912.612032,9192
93.290754,68,1912.684816,9193
93.256453,68,1912.739912,9194
93.453315,67,1912.802546,9195
93.3,67,1912.851673,9196
93.341934,69,1912.918229,9197
93.374095,68,1912.972435,9198
93.29308,70,1913.041445,9199
93.36752,67,1913.10307,9200
93.381996,67,1913.157958,9201
93.2,68,1913.222079,9202
93.369725,67,1915.03883,9203
93.3,67,1915.090021,9204
93.361039,68,1915.157445,9205
93.236841,68,1915.209221,9206
93.2,68,1915.289104,9207
93.394758,67,1915.366066,9208
93.353625,67,1915.438519,9209
93.339611,68,1915.507422,9210
93.220734,68,1915.572467,9211
93.3,67,1915.625842,9212
93.2,68,1915.697584,9213
93.2,68,1915.765152,9214
93.3,67,1915.821011,9215
93.3,67,1915.882475,9216
93.2,68,1915.935796,9217
93.356766,68,1916.001916,9218
93.2,68,1916.055718,9219
93.290163,68,1916.119405,9220
93.266465,68,1916.17006,9221
93.438077,67,1916.234287,9222
93.3,67,1916.310405,9223
93.226087,68,1916.380019,9224
93.399949,67,1916.455473,9225
93.2,68,1916.531851,9226
93.332506,67,1916.580938,9227
93.389173,67,1916.643395,9228
93.284774,69,1916.696557,9229
93.232859,68,1916.757257,9230
93.2,68,1916.826851,9231
93.35336,69,1916.877599,9232
93.065236,74,1918.815003,9233
93.399588,67,1918.914632,9234
93.383626,67,1918.991488,9235
93.3,67,1919.055181,9236
93.40671,67,1919.13258,9237
93.2,68,1919.206516,9238
93.204166,68,1919.273384,9239
93.3,67,1919.37249,9240
93.647649,67,1919.47148,9241
93.352456,67,1919.549202,9242
93.290805,68,1919.614835,9243
93.315996,68,1919.707857,9244
93.361696,67,1919.778533,9245
93.258232,68,1919.836791,9246
93.2,68,1919.93036,9247
93.2,68,1920.027693,9248
93.23322,68,1920.117235,9249
93.447897,67,1920.207232,9250
93.421794,67,1920.326882,9251
93.293261,68,1920.404003,9252
93.2,68,1920.515995,9253
93.302669,67,1920.621196,9254
93.457034,67,1920.702244,9255
93.2,68,1920.781429,9256
93.275568,68,1920.843542,9257
93.235825,68,1920.920918,9258
93.3,67,1921.003975,9259
93.282495,68,1921.082413,9260
93.371196,67,1921.159632,9261
93.228603,68,1921.232,9262
93.299453,68,1923.932451,9263
93.140478,71,1923.989552,9264
93.378457,67,1924.053483,9265
93.2,68,1924.10866,9266
93.3,67,1924.172499,9267
93.480125,68,1924.251917,9268
90.632791,95,1924.358172,9269
93.3,67,1924.422119,9270
93.3,67,1924.498057,9271
93.2,68,1924.558105,9272
93.343447,68,1924.625588,9273
93.273463,68,1924.689966,9274
93.372306,67,1924.742181,9275
93.2,68,1924.808307,9276
93.2,68,1924.860653,9277
93.261856,68,1924.926531,9278
93.3,67,1924.991325,9279
93.2,68,1925.047874,9280
93.141226,69,1925.114709,9281
93.365803,67,1925.166955,9282
93.399735,67,1925.232782,9283
93.26765,68,1925.310209,9284
93.2,68,1925.383829,9285
93.302321,69,1925.465597,9286
93.299904,68,1925.545987,9287
93.309298,67,1925.601552,9288
93.245952,68,1925.665897,9289
93.357903,67,1925.722974,9290
93.2,68,1925.794052,9291
93.350166,67,1925.858051,9292
93.323584,67,1927.690753,9293
93.3,67,1927.741762,9294
93.3,67,1927.803209,9295
93.2,68,1927.864915,9296
93.306451,67,1927.917706,9297
93.381022,67,1927.981784,9298
93.361822,67,1928.033063,9299
93.2,68,1928.095216,9300
93.3,67,1928.146212,9301
93.396467,67,1928.206031,9302
93.397573,68,1928.262828,9303
93.347819,67,1928.34012,9304
93.474009,67,1928.417624,9305
93.391666,67,1928.490849,9306
93.392332,68,1928.541401,9307
93.400853,68,1928.602485,9308
93.373594,67,1928.653716,9309
93.373006,67,1928.717659,9310
93.392178,67,1928.767843,9311
93.318534,68,1928.828753,9312
93.390563,68,1928.882181,9313
93.311027,68,1928.947253,9314
93.3,67,1928.999013,9315
93.195711,69,1929.066153,9316
93.37391,67,1929.130498,9317
93.388828,67,1929.181549,9318
93.38811,67,1929.248935,9319
93.395558,67,1929.311282,9320
93.213045,68,1929.394151,9321
93.262725,68,1929.480124,9322
93.38315,67,1929.551293,9323
93.354224,67,1931.291074,9324
93.2,68,1931.368377,9325
93.484174,67,1931.431697,9326
93.377657,67,1931.509295,9327
93.271963,68,1931.587395,9328
93.290354,68,1931.638667,9329
93.540265,67,1931.701448,9330
93.3,67,1931.752758,9331
93.431496,67,1931.816982,9332
93.3,67,1931.870476,9333
93.3,67,1931.933402,9334
93.572762,68,1931.985254,9335
93.36507,67,1932.04996,9336
93.2,68,1932.111231,9337
93.396648,67,1932.163175,9338
93.384808,67,1932.224396,9339
93.3,67,1932.288015,9340
93.399349,67,1932.36783,9341
93.312178,68,1932.44434,9342
93.362487,67,1932.508148,9343
93.3,67,1932.570119,9344
93.384801,68,1932.639703,9345
93.343598,68,1932.693382,9346
93.3,67,1932.756072,9347
93.379939,67,1932.80836,9348
93.3,67,1932.870331,9349
93.359072,67,1932.92221,9350
93.3,67,1932.985265,9351
93.349988,67,1933.035844,9352
90.646319,95,1933.122366,9353
93.286511,68,1935.306382,9354
93.446052,67,1935.410066,9355
90.211866,98,1935.549211,9356
93.384154,67,1935.629729,9357
93.488316,67,1935.715923,9358
93.2,68,1935.830981,9359
93.2,68,1935.921302,9360
93.42795,67,1936.000667,9361
93.391296,67,1936.07727,9362
93.2,68,1936.13992,9363
93.338851,67,1936.21617,9364
93.386205,68,1936.304377,9365
93.384066,67,1936.388587,9366
93.376115,67,1936.482934,9367
93.243494,68,1936.545424,9368
93.399953,67,1936.623277,9369
93.377385,67,1936.682683,9370
93.34867,67,1936.753062,9371
93.3,67,1936.825316,9372
93.34018,67,1936.892957,9373
93.3,67,1936.965993,9374
93.447669,67,1937.037926,9375
93.232136,68,1937.098088,9376
93.395479,67,1937.170217,9377
93.38678,67,1937.251168,9378
93.487087,68,1937.344121,9379
93.216598,68,1937.461794,9380
93.260039,68,1937.555214,9381
93.437033,67,1937.636708,9382
93.396681,67,1937.764437,9383
93.342082,67,1940.116517,9384
93.312546,68,1940.174992,9385
93.2,68,1940.243614,9386
93.3,67,1940.316467,9387
93.2,68,1940.387082,9388
93.3,67,1940.46264,9389
93.296796,68,1940.519912,9390
93.1,69,1940.58037,9391
93.459041,67,1940.64325,9392
93.363828,67,1940.695117,9393
93.3,67,1940.759097,9394
93.3,67,1940.809654,9395
93.325448,67,1940.872774,9396
93.367815,68,1940.924339,9397
93.392067,67,1940.988436,9398
93.490126,67,1941.056653,9399
93.304803,68,1941.120186,9400
93.407987,69,1941.186259,9401
93.385627,67,1941.241899,9402
93.2,68,1941.316508,9403
93.2,68,1941.390294,9404
93.3,67,1941.457019,9405
93.363352,69,1941.533965,9406
93.23349,68,1941.600827,9407
93.29377,68,1941.652109,9408
93.2,68,1941.715839,9409
93.35613,67,1941.765244,9410
93.3,67,1941.827893,9411
93.3,67,1941.884045,9412
93.2,68,1941.949454,9413
93.3,67,1943.791016,9414
93.30116,67,1943.852058,9415
93.465138,67,1943.903643,9416
93.2,68,1943.974636,9417
93.381665,67,1944.039551,9418
93.319866,67,1944.090929,9419
93.346256,67,1944.151359,9420
93.3,67,1944.207428,9421
93.395636,67,1944.294087,9422
93.320587,67,1944.376237,9423
93.394385,67,1944.457024,9424
93.481391,67,1944.524033,9425
93.375535,67,1944.598667,9426
90.467142,97,1944.689698,9427
90.5,95,1944.777819,9428
93.398486,67,1944.834298,9429
86.273678,139,1944.953723,9430
93.399209,67,1945.017647,9431
93.3,67,1945.083619,9432
93.3,67,1945.141705,9433
93.384257,67,1945.205708,9434
93.49102,67,1945.274633,9435
93.3,67,1945.350171,9436
93.354479,67,1945.42714,9437
90.437795,98,1945.523957,9438
93.3,67,1945.576441,9439
93.422384,68,1945.642008,9440
93.3,67,1945.694466,9441
93.3,67,1947.472672,9442
93.3,67,1947.53632,9443
93.397283,67,1947.586424,9444
93.39616,68,1947.64862,9445
93.294641,69,1947.70652,9446
93.380986,67,1947.769836,9447
93.332426,67,1947.822219,9448
93.391528,67,1947.887914,9449
93.384015,67,1947.948685,9450
93.399994,67,1948.004749,9451
93.280746,68,1948.067151,9452
93.3,67,1948.11778,9453
93.23833,68,1948.18326,9454
93.303425,68,1948.239974,9455
93.399997,67,1948.313847,9456
93.524621,67,1948.395047,9457
93.353604,67,1948.476663,9458
93.399932,67,1948.540525,9459
93.307024,67,1948.602549,9460
93.373704,67,1948.653278,9461
93.3,67,1948.716165,9462
93.378977,68,1948.767376,9463
93.2,68,1948.837212,9464
93.399953,67,1948.888042,9465
93.369162,67,1948.95107,9466
93.388316,67,1949.015912,9467
93.32053,67,1949.067805,9468
93.47961,67,1949.131856,9469
93.2,68,1949.191139,9470
93.3,67,1949.263347,9471
93.398398,67,1951.790817,9472
93.3,67,1951.853543,9473
93.373186,67,1951.93195,9474
93.254805,68,1952.004545,9475
93.379274,67,1952.068432,9476
93.396791,67,1952.140073,9477
93.398409,67,1952.211223,9478
93.357045,67,1952.27609,9479
93.379501,67,1952.363421,9480
93.297773,68,1952.452042,9481
93.398359,67,1952.542725,9482
93.353919,67,1952.612691,9483
93.3,67,1952.699389,9484
93.3,67,1952.77008,9485
93.263715,68,1952.839651,9486
93.39391,67,1952.915319,9487
93.3,67,1952.989458,9488
93.385823,67,1953.053905,9489
93.391247,67,1953.14013,9490
93.2,68,1953.222441,9491
93.261561,68,1953.329457,9492
93.3,67,1953.404065,9493
93.2,68,1953.495469,9494
93.3,67,1953.592274,9495
90.586344,96,1953.728664,9496
93.353173,67,1953.811256,9497
93.299526,68,1953.890368,9498
90.702313,94,1954.000008,9499
93.2,68,1954.071455,9500
93.288548,68,1954.155347,9501
93.3,67,1956.154337,9502
93.3,67,1956.208475,9503
93.373181,67,1956.281378,9504
93.340705,67,1956.343971,9505
93.3,67,1956.419074,9506
93.3,67,1956.490667,9507
93.360904,67,1956.540104,9508
93.360024,68,1956.60526,9509
93.483873,66,1956.658513,9510
93.39773,68,1956.721471,9511
93.383548,67,1956.774051,9512
93.3,67,1956.850458,9513
93.3,67,1956.913079,9514
93.251555,68,1956.966847,9515
93.37609,67,1957.031286,9516
93.2,68,1957.085772,9517
93.3,67,1957.149476,9518
93.328148,67,1957.201791,9519
93.257757,68,1957.27802,9520
93.343736,67,1957.355356,9521
93.3,67,1957.41956,9522
90.6,94,1957.525741,9523
93.399985,67,1957.589,9524
93.287211,70,1957.654734,9525
93.299065,68,1957.707431,9526
93.28664,68,1957.771771,9527
93.2,68,1957.825828,9528
90.566278,96,1957.917026,9529
93.386152,67,1957.983086,9530
93.3,67,1958.033037,9531
93.396555,67,1959.796342,9532
90.442348,98,1959.883478,9533
93.374368,67,1959.949008,9534
93.34292,67,1960.010359,9535
93.387727,67,1960.06331,9536
93.341486,67,1960.126277,9537
93.2,68,1960.177733,9538
93.384384,67,1960.24431,9539
93.3,67,1960.3217,9540
93.3,67,1960.384361,9541
93.201711,68,1960.463277,9542
93.316427,67,1960.527243,9543
93.3,67,1960.581431,9544
93.3,67,1960.649555,9545
92.894254,72,1960.704542,9546
93.390866,67,1960.769016,9547
93.357222,67,1960.831275,9548
93.306169,67,1960.88405,9549
93.27194,68,1960.958624,9550
93.359734,68,1961.013618,9551
93.384531,67,1961.076644,9552
93.3,67,1961.129339,9553
93.479691,67,1961.192433,9554
93.330092,67,1961.259813,9555
93.339551,68,1961.324116,9556
90.503706,96,1961.432413,9557
86.085742,140,1961.58291,9558
93.3,67,1961.634414,9559
93.311244,67,1963.450163,9560
93.3,67,1963.521634,9561
93.399995,67,1963.584294,9562
93.3,67,1963.639643,9563
93.3,67,1963.699483,9564
90.442356,96,1963.772404,9565
93.398848,67,1963.832824,9566
93.3,67,1963.88247,9567
93.499907,67,1963.944715,9568
90.689752,95,1964.032336,9569
93.2,68,1964.093872,9570
90.499734,96,1964.18242,9571
93.331157,67,1964.252932,9572
93.396009,67,1964.317345,9573
93.3,67,1964.394408,9574
93.117918,71,1964.479756,9575
93.3,67,1964.53053,9576
93.3,67,1964.592821,9577
93.354463,67,1964.655549,9578
93.48445,67,1964.709274,9579
93.2,68,1964.792367,9580
93.39917,67,1964.870471,9581
93.39743,67,1964.950171,9582
93.400062,67,1965.028452,9583
93.337327,67,1965.124551,9584
93.3,67,1965.204689,9585
93.376885,67,1965.273823,9586
93.377346,67,1965.370115,9587
92.923062,72,1965.472903,9588
93.342568,67,1967.89455,9589
93.436105,67,1967.952476,9590
93.331723,68,1968.022179,9591
93.3,67,1968.089728,9592
93.390499,67,1968.149919,9593
93.3,67,1968.233588,9594
93.296767,68,1968.315275,9595
93.2,68,1968.412454,9596
93.3,67,1968.509255,9597
93.324581,67,1968.5979,9598
93.2,68,1968.692284,9599
93.3,67,1968.787054,9600
93.352428,67,1968.868475,9601
93.393052,67,1968.937001,9602
93.353652,67,1969.021256,9603
93.364379,67,1969.102516,9604
93.2,68,1969.171854,9605
93.34563,67,1969.258912,9606
93.385894,67,1969.346272,9607
93.3,67,1969.430645,9608
93.386937,67,1969.506273,9609
93.383257,67,1969.582434,9610
93.330492,67,1969.65665,9611
85.757022,144,1969.804914,9612
93.3,67,1969.877659,9613
93.385695,67,1969.943514,9614
93.399123,67,1970.016816,9615
93.366439,67,1970.092232,9616
93.3,67,1970.15804,9617
93.337388,67,1970.246246,9618
93.317913,67,1972.077498,9619
93.375255,67,1972.137398,9620
93.378065,67,1972.190776,9621
93.3,67,1972.26037,9622
93.379868,67,1972.323543,9623
93.252497,68,1972.405552,9624
93.3,67,1972.485297,9625
93.4,67,1972.547875,9626
93.384866,67,1972.612642,9627
93.3,67,1972.677722,9628
93.43954,67,1972.727332,9629
93.360132,67,1972.792246,9630
93.221049,69,1972.849646,9631
93.3,67,1972.913238,9632
93.371727,67,1972.965979,9633
93.350501,68,1973.030832,9634
93.3,67,1973.093314,9635
93.3,67,1973.146296,9636
93.3,67,1973.210522,9637
90.548356,95,1973.309046,9638
93.3,67,1973.373551,9639
93.265332,71,1973.457466,9640
93.262696,69,1973.523125,9641
93.3,67,1973.574472,9642
93.220557,69,1973.647352,9643
93.36166,67,1973.702169,9644
93.3,67,1973.76545,9645
93.227742,68,1973.828517,9646
93.337262,68,1973.881375,9647
93.3,67,1975.660309,9648
93.323049,67,1975.714331,9649
93.376476,67,1975.78309,9650
93.3,67,1975.850823,9651
93.338603,69,1975.902998,9652
93.376525,67,1975.964607,9653
93.346952,67,1976.016257,9654
93.140641,69,1976.082497,9655
93.317073,67,1976.132938,9656
93.3,67,1976.201727,9657
93.308645,70,1976.281068,9658
93.3,67,1976.343584,9659
93.467031,67,1976.421478,9660
93.2,68,1976.49867,9661
93.262649,69,1976.563825,9662
93.290173,69,1976.62904,9663
93.2,68,1976.691627,9664
93.383385,67,1976.745157,9665
93.397871,67,1976.818932,9666
93.363808,67,1976.87028,9667
93.399025,67,1976.934872,9668
93.029951,70,1976.993492,9669
93.469402,67,1977.057079,9670
93.367904,67,1977.121905,9671
93.353549,67,1977.173228,9672
93.408656,67,1977.237667,9673
93.446007,67,1977.301359,9674
93.2,68,1977.382103,9675
93.3,67,1977.465485,9676
93.281233,68,1977.522372,9677
93.3,67,1977.583298,9678
93.244724,68,1979.371415,9679
93.131184,70,1979.45412,9680
93.393959,67,1979.508393,9681
93.2,68,1979.573072,9682
93.390477,67,1979.622947,9683
93.391655,67,1979.68604,9684
93.3,67,1979.742025,9685
93.3,67,1979.805288,9686
93.328755,67,1979.876111,9687
93.392259,67,1979.934249,9688
93.282792,69,1979.999079,9689
93.3,67,1980.052919,9690
93.318653,67,1980.116551,9691
93.396217,67,1980.168086,9692
93.340328,67,1980.231823,9693
93.377151,67,1980.315693,9694
93.326189,67,1980.378839,9695
93.3,67,1980.452987,9696
93.39341,67,1980.524523,9697
93.333835,67,1980.574429,9698
93.382233,67,1980.653293,9699
93.3,67,1980.730757,9700
93.273905,69,1980.810841,9701
93.499652,67,1980.898907,9702
93.327712,67,1980.9917,9703
93.398695,67,1981.076626,9704
93.377312,67,1981.138709,9705
93.3,67,1981.212411,9706
93.259163,68,1981.314239,9707
93.320185,70,1981.403263,9708
93.399953,67,1983.852787,9709
93.384551,67,1983.910177,9710
93.365511,67,1983.990041,9711
85.537559,147,1984.174358,9712
93.335746,67,1984.2515,9713
93.432642,67,1984.352344,9714
93.387812,67,1984.450051,9715
93.3,67,1984.539998,9716
93.3,67,1984.639323,9717
90.402856,96,1984.766038,9718
93.3,67,1984.830689,9719
93.305665,67,1984.922693,9720
93.325168,67,1985.005115,9721
93.395103,67,1985.088218,9722
93.30395,67,1985.172459,9723
93.3,67,1985.246343,9724
93.369254,67,1985.345158,9725
93.409646,67,1985.445645,9726
93.387109,67,1985.527172,9727
93.422266,67,1985.59429,9728
93.3,67,1985.683452,9729
93.3,67,1985.771297,9730
93.390745,67,1985.856173,9731
93.3,67,1985.93634,9732
93.354232,67,1985.997941,9733
93.3,67,1986.048552,9734
90.541978,97,1986.132413,9735
93.3,67,1986.195378,9736
93.399933,67,1986.254855,9737
93.3,67,1988.002399,9738
93.590522,67,1988.055592,9739
93.374772,67,1988.117956,9740
93.368549,67,1988.177352,9741
93.360923,67,1988.230785,9742
93.259588,68,1988.310838,9743
93.3,67,1988.402497,9744
93.3,67,1988.462655,9745
93.345065,69,1988.525528,9746
93.3,67,1988.580117,9747
86.447361,138,1988.6932,9748
93.469321,67,1988.753176,9749
93.531021,67,1988.809878,9750
93.2,68,1988.868968,9751
